Stream_KM,Longitude,Latitude,TopoWest,TopoSouth,TopoEast,Veg0_EMERG,Veg1_NE,Veg2_NE,Veg3_NE,Veg4_NE,Veg5_NE,Veg6_NE,Veg7_NE,Veg8_NE,Veg9_NE,Veg1_E,Veg2_E,Veg3_E,Veg4_E,Veg5_E,Veg6_E,Veg7_E,Veg8_E,Veg9_E,Veg1_SE,Veg2_SE,Veg3_SE,Veg4_SE,Veg5_SE,Veg6_SE,Veg7_SE,Veg8_SE,Veg9_SE,Veg1_S,Veg2_S,Veg3_S,Veg4_S,Veg5_S,Veg6_S,Veg7_S,Veg8_S,Veg9_S,Veg1_SW,Veg2_SW,Veg3_SW,Veg4_SW,Veg5_SW,Veg6_SW,Veg7_SW,Veg8_SW,Veg9_SW,Veg1_W,Veg2_W,Veg3_W,Veg4_W,Veg5_W,Veg6_W,Veg7_W,Veg8_W,Veg9_W,Veg1_NW,Veg2_NW,Veg3_NW,Veg4_NW,Veg5_NW,Veg6_NW,Veg7_NW,Veg8_NW,Veg9_NW,ELEV_V1_NE,ELEV_V2_NE,ELEV_V3_NE,ELEV_V4_NE,ELEV_V5_NE,ELEV_V6_NE,ELEV_V7_NE,ELEV_V8_NE,ELEV_V9_NE,ELEV_V1_E,ELEV_V2_E,ELEV_V3_E,ELEV_V4_E,ELEV_V5_E,ELEV_V6_E,ELEV_V7_E,ELEV_V8_E,ELEV_V9_E,ELEV_V1_SE,ELEV_V2_SE,ELEV_V3_SE,ELEV_V4_SE,ELEV_V5_SE,ELEV_V6_SE,ELEV_V7_SE,ELEV_V8_SE,ELEV_V9_SE,ELEV_V1_S,ELEV_V2_S,ELEV_V3_S,ELEV_V4_S,ELEV_V5_S,ELEV_V6_S,ELEV_V7_S,ELEV_V8_S,ELEV_V9_S,ELEV_V1_SW,ELEV_V2_SW,ELEV_V3_SW,ELEV_V4_SW,ELEV_V5_SW,ELEV_V6_SW,ELEV_V7_SW,ELEV_V8_SW,ELEV_V9_SW,ELEV_V1_W,ELEV_V2_W,ELEV_V3_W,ELEV_V4_W,ELEV_V5_W,ELEV_V6_W,ELEV_V7_W,ELEV_V8_W,ELEV_V9_W,ELEV_V1_NW,ELEV_V2_NW,ELEV_V3_NW,ELEV_V4_NW,ELEV_V5_NW,ELEV_V6_NW,ELEV_V7_NW,ELEV_V8_NW,ELEV_V9_NW,LAT_V1_NE,LAT_V2_NE,LAT_V3_NE,LAT_V4_NE,LAT_V5_NE,LAT_V6_NE,LAT_V7_NE,LAT_V8_NE,LAT_V9_NE,LAT_V1_E,LAT_V2_E,LAT_V3_E,LAT_V4_E,LAT_V5_E,LAT_V6_E,LAT_V7_E,LAT_V8_E,LAT_V9_E,LAT_V1_SE,LAT_V2_SE,LAT_V3_SE,LAT_V4_SE,LAT_V5_SE,LAT_V6_SE,LAT_V7_SE,LAT_V8_SE,LAT_V9_SE,LAT_V1_S,LAT_V2_S,LAT_V3_S,LAT_V4_S,LAT_V5_S,LAT_V6_S,LAT_V7_S,LAT_V8_S,LAT_V9_S,LAT_V1_SW,LAT_V2_SW,LAT_V3_SW,LAT_V4_SW,LAT_V5_SW,LAT_V6_SW,LAT_V7_SW,LAT_V8_SW,LAT_V9_SW,LAT_V1_W,LAT_V2_W,LAT_V3_W,LAT_V4_W,LAT_V5_W,LAT_V6_W,LAT_V7_W,LAT_V8_W,LAT_V9_W,LAT_V1_NW,LAT_V2_NW,LAT_V3_NW,LAT_V4_NW,LAT_V5_NW,LAT_V6_NW,LAT_V7_NW,LAT_V8_NW,LAT_V9_NW,LON_V1_NE,LON_V2_NE,LON_V3_NE,LON_V4_NE,LON_V5_NE,LON_V6_NE,LON_V7_NE,LON_V8_NE,LON_V9_NE,LON_V1_E,LON_V2_E,LON_V3_E,LON_V4_E,LON_V5_E,LON_V6_E,LON_V7_E,LON_V8_E,LON_V9_E,LON_V1_SE,LON_V2_SE,LON_V3_SE,LON_V4_SE,LON_V5_SE,LON_V6_SE,LON_V7_SE,LON_V8_SE,LON_V9_SE,LON_V1_S,LON_V2_S,LON_V3_S,LON_V4_S,LON_V5_S,LON_V6_S,LON_V7_S,LON_V8_S,LON_V9_S,LON_V1_SW,LON_V2_SW,LON_V3_SW,LON_V4_SW,LON_V5_SW,LON_V6_SW,LON_V7_SW,LON_V8_SW,LON_V9_SW,LON_V1_W,LON_V2_W,LON_V3_W,LON_V4_W,LON_V5_W,LON_V6_W,LON_V7_W,LON_V8_W,LON_V9_W,LON_V1_NW,LON_V2_NW,LON_V3_NW,LON_V4_NW,LON_V5_NW,LON_V6_NW,LON_V7_NW,LON_V8_NW,LON_V9_NW
43.5,16.3669343799,47.1936993696,0,0,0,0,0,0,115,115,115,115,115,115,119,0,113,113,113,113,187,119,119,119,113,113,113,187,119,119,119,119,119,113,113,113,113,187,187,119,119,119,0,0,0,0,115,115,115,115,115,115,115,119,119,119,119,119,119,119,115,119,119,119,119,119,119,119,119,0,0,248,248,249,250,250,250,250,0,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,248,250,250,250,250,250,250,250,250,0,0,0,0,248,248,249,250,250,248,250,250,250,250,250,250,250,250,248,250,250,250,250,250,250,250,250,0,0,47.193794744,47.1938265355,47.1938583269,47.1938901183,47.1939219097,47.193953701,47.1939854924,0,47.1936993308,47.1936993114,47.1936992919,47.1936992724,47.1936992528,47.1936992332,47.1936992136,47.1936991939,47.1936675507,47.1936357318,47.1936039129,47.193572094,47.193540275,47.1935084561,47.1934766371,47.193444818,47.193412999,47.1936543903,47.193609411,47.1935644316,47.1935194523,47.193474473,47.1934294937,47.1933845143,47.193339535,47.1932945557,0,0,0,0,47.1935404119,47.1935086203,47.1934768286,47.193445037,47.1934132453,47.193699389,47.1936994083,47.1936994275,47.1936994467,47.1936994659,47.1936994851,47.1936995042,47.1936995232,47.1936995423,47.1937311885,47.1937630073,47.1937948262,47.193826645,47.1938584637,47.1938902825,47.1939221013,47.19395392,47.1939857387,0,0,16.3670744218,16.3671211026,16.3671677834,16.3672144642,16.3672611451,16.3673078261,16.3673545071,0,16.3670663557,16.3671323435,16.3671983314,16.3672643193,16.3673303071,16.367396295,16.3674622829,16.3675282707,16.3669810203,16.3670276606,16.3670743009,16.3671209411,16.3671675812,16.3672142213,16.3672608613,16.3673075013,16.3673541412,16.3669343516,16.3669343232,16.3669342948,16.3669342664,16.366934238,16.3669342096,16.3669341812,16.3669341528,16.3669341244,0,0,0,0,16.3667009779,16.3666542977,16.3666076175,16.3665609374,16.3665142573,16.3668683921,16.3668024042,16.3667364164,16.3666704285,16.3666044406,16.3665384528,16.3664724649,16.366406477,16.3663404892,16.3668877395,16.3668410991,16.3667944585,16.3667478179,16.3667011773,16.3666545366,16.3666078958,16.366561255,16.3665146142
43,16.3723084454,47.196228742,0,0,0,0,0,0,0,213,213,213,234,234,234,213,213,213,119,119,119,119,119,119,213,213,119,119,119,119,119,119,119,0,213,213,213,119,119,119,119,119,0,0,0,0,237,237,237,237,237,213,213,213,213,119,119,119,119,119,213,213,213,213,119,119,119,119,119,0,0,0,248,247,248,248,248,248,247,248,249,249,249,249,249,249,249,247,249,249,249,249,249,249,249,249,0,248,248,249,249,249,249,249,249,0,0,0,0,246,247,246,247,247,246,248,248,249,249,249,249,249,249,247,248,249,249,249,249,249,249,249,0,0,0,47.196355899,47.1963876882,47.1964194774,47.1964512666,47.1964830558,47.1965148449,47.1962287195,47.196228697,47.1962286745,47.1962286519,47.1962286293,47.1962286066,47.1962285839,47.1962285612,47.1962285384,47.1961969209,47.1961650999,47.1961332788,47.1961014577,47.1960696365,47.1960378154,47.1960059942,47.195974173,47.1959423518,0,47.1961387834,47.1960938041,47.1960488248,47.1960038455,47.1959588662,47.1959138869,47.1958689075,47.1958239282,0,0,0,0,47.1960697953,47.1960380059,47.1960062164,47.195974427,47.1959426375,47.1962287644,47.1962287868,47.1962288092,47.1962288315,47.1962288538,47.196228876,47.1962288982,47.1962289204,47.1962289425,47.196260563,47.196292384,47.196324205,47.196356026,47.196387847,47.1964196679,47.1964514888,47.1964833097,47.1965151306,0,0,0,16.3724951898,16.372541876,16.3725885623,16.3726352486,16.372681935,16.3727286214,16.3723744364,16.3724404274,16.3725064184,16.3725724094,16.3726384004,16.3727043914,16.3727703824,16.3728363734,16.3729023644,16.3723550848,16.3724017241,16.3724483634,16.3724950026,16.3725416417,16.3725882808,16.3726349198,16.3726815588,16.3727281977,0,16.3723083796,16.3723083466,16.3723083137,16.3723082808,16.3723082478,16.3723082149,16.372308182,16.372308149,0,0,0,0,16.3720750163,16.3720283306,16.371981645,16.3719349595,16.371888274,16.3722424544,16.3721764634,16.3721104724,16.3720444814,16.3719784904,16.3719124995,16.3718465085,16.3717805175,16.3717145265,16.372261806,16.3722151665,16.372168527,16.3721218874,16.3720752478,16.3720286081,16.3719819683,16.3719353285,16.3718886886
42.5,16.3774604678,47.1988268885,0,0,0,0,0,0,213,213,213,213,213,239,239,0,239,239,239,239,187,187,187,119,239,239,187,187,136,136,136,136,119,239,239,187,187,136,136,136,187,187,0,239,239,239,239,239,239,187,187,0,213,213,213,213,239,239,187,187,213,213,239,187,119,119,119,119,119,0,0,246,247,247,247,247,248,248,0,247,247,247,248,249,249,249,249,247,247,249,249,249,249,249,249,249,247,247,249,249,249,249,249,249,249,0,246,247,247,247,248,249,249,249,0,245,246,247,247,247,248,248,249,246,247,248,249,248,248,248,248,248,0,0,47.19892225,47.1989540371,47.1989858242,47.1990176113,47.1990493983,47.1990811853,47.1991129724,0,47.1988268376,47.1988268121,47.1988267865,47.1988267609,47.1988267353,47.1988267097,47.198826684,47.1988266582,47.1987950654,47.1987632422,47.198731419,47.1986995958,47.1986677726,47.1986359494,47.1986041261,47.1985723029,47.1985404796,47.1987819092,47.1987369299,47.1986919507,47.1986469714,47.1986019921,47.1985570128,47.1985120335,47.1984670542,47.198422075,0,47.1987633141,47.1987315269,47.1986997396,47.1986679524,47.1986361651,47.1986043778,47.1985725904,47.1985408031,0,47.1988269393,47.1988269646,47.1988269899,47.1988270151,47.1988270403,47.1988270655,47.1988270906,47.1988271157,47.1988587116,47.1988905347,47.1989223578,47.1989541809,47.1989860039,47.1990178269,47.1990496499,47.1990814729,47.1991132959,0,0,16.3776005421,16.3776472336,16.3776939252,16.3777406168,16.3777873085,16.3778340002,16.377880692,0,16.3775924563,16.3776584505,16.3777244447,16.3777904389,16.3778564331,16.3779224273,16.3779884216,16.3780544158,16.3775071064,16.3775537449,16.3776003834,16.3776470218,16.3776936601,16.3777402984,16.3777869366,16.3778335748,16.3778802129,16.3774604306,16.3774603933,16.377460356,16.3774603187,16.3774602814,16.3774602441,16.3774602068,16.3774601695,16.3774601322,0,16.3773670853,16.3773203941,16.377273703,16.3772270119,16.3771803209,16.3771336299,16.377086939,16.3770402482,0,16.3773284794,16.3772624852,16.377196491,16.3771304968,16.3770645026,16.3769985083,16.3769325141,16.3768665199,16.3774138292,16.3773671906,16.3773205518,16.3772739131,16.3772272742,16.3771806353,16.3771339964,16.3770873574,16.3770407183
42,16.3828992927,47.2013530048,0,0,0,0,0,0,213,213,213,213,213,213,213,0,239,239,239,239,239,187,187,187,239,239,239,187,119,119,119,119,119,239,239,239,187,119,119,119,119,119,0,0,239,239,239,239,239,239,239,0,239,239,239,239,239,239,119,119,239,239,239,239,119,119,119,119,119,0,0,245,245,246,246,247,247,247,0,246,246,247,247,248,248,248,247,246,247,248,247,247,247,247,247,247,246,247,247,248,247,247,247,247,247,0,0,246,246,246,246,247,247,247,0,245,246,246,247,247,248,248,248,245,246,247,248,248,247,247,247,247,0,0,47.2014483595,47.2014801444,47.2015119293,47.2015437141,47.2015754989,47.2016072837,47.2016390685,0,47.2013529476,47.2013529189,47.2013528903,47.2013528615,47.2013528328,47.201352804,47.2013527751,47.2013527463,47.2013211794,47.2012893541,47.2012575287,47.2012257033,47.2011938779,47.2011620525,47.201130227,47.2010984015,47.201066576,47.2013080255,47.2012630462,47.201218067,47.2011730877,47.2011281085,47.2010831292,47.2010381499,47.2009931707,47.2009481914,0,0,47.2012576498,47.2012258648,47.2011940798,47.2011622947,47.2011305096,47.2010987245,47.2010669394,0,47.2013530618,47.2013530902,47.2013531187,47.201353147,47.2013531754,47.2013532037,47.201353232,47.2013532602,47.2013848301,47.2014166554,47.2014484807,47.2014803059,47.2015121312,47.2015439564,47.2015757816,47.2016076068,47.2016394319,0,0,16.3830393833,16.3830860803,16.3831327773,16.3831794744,16.3832261716,16.3832728688,16.383319566,0,16.3830312874,16.3830972847,16.383163282,16.3832292794,16.3832952767,16.3833612741,16.3834272714,16.3834932688,16.3829459302,16.3829925677,16.3830392051,16.3830858424,16.3831324797,16.3831791169,16.3832257541,16.3832723913,16.3833190283,16.3828992508,16.3828992089,16.382899167,16.3828991251,16.3828990832,16.3828990413,16.3828989994,16.3828989575,16.3828989157,0,0,16.3827592026,16.382712506,16.3826658094,16.3826191129,16.3825724165,16.3825257201,16.3824790238,0,16.382767298,16.3827013007,16.3826353033,16.382569306,16.3825033086,16.3824373113,16.3823713139,16.3823053166,16.3828526551,16.3828060175,16.3827593798,16.382712742,16.3826661043,16.3826194664,16.3825728285,16.3825261905,16.3824795525
41.5,16.3886217747,47.2035737594,0,0,0,0,0,213,213,213,213,213,213,213,213,0,239,239,239,239,239,239,187,187,239,239,239,187,119,119,119,119,119,239,239,239,187,119,119,119,119,119,0,239,239,239,239,239,239,187,187,0,213,213,213,213,213,213,213,213,213,213,213,213,119,119,119,119,119,0,245,245,246,246,246,247,247,247,0,245,246,246,246,247,247,247,247,246,246,247,247,247,247,247,247,247,246,246,247,247,247,247,247,247,247,0,246,246,246,246,247,247,247,247,0,244,245,246,246,246,247,247,247,245,246,246,246,246,247,247,247,247,0,47.2036373246,47.2036691072,47.2037008897,47.2037326722,47.2037644547,47.2037962372,47.2038280197,47.2038598021,0,47.2035736957,47.2035736637,47.2035736318,47.2035735997,47.2035735677,47.2035735356,47.2035735034,47.2035734713,47.2035419318,47.2035101041,47.2034782764,47.2034464487,47.203414621,47.2033827932,47.2033509655,47.2033191377,47.2032873099,47.2035287802,47.203483801,47.2034388217,47.2033938425,47.2033488633,47.203303884,47.2032589048,47.2032139255,47.2031689463,0,47.2035101942,47.2034784116,47.2034466289,47.2034148462,47.2033830635,47.2033512808,47.203319498,47.2032877152,0,47.2035738231,47.2035738548,47.2035738865,47.2035739182,47.2035739499,47.2035739815,47.203574013,47.2035740445,47.2036055871,47.2036374147,47.2036692423,47.2037010699,47.2037328974,47.203764725,47.2037965525,47.20382838,47.2038602075,0,16.3887151792,16.3887618815,16.3888085838,16.3888552862,16.3889019887,16.3889486912,16.3889953938,16.3890420964,0,16.3887537749,16.388819775,16.3888857751,16.3889517752,16.3890177753,16.3890837754,16.3891497755,16.3892157755,16.3886684108,16.3887150468,16.3887616827,16.3888083186,16.3888549544,16.3889015901,16.3889482258,16.3889948615,16.3890414971,16.388621728,16.3886216813,16.3886216345,16.3886215878,16.3886215411,16.3886214943,16.3886214476,16.3886214009,16.3886213541,0,16.3885283705,16.3884816685,16.3884349666,16.3883882647,16.3883415628,16.388294861,16.3882481593,16.3882014576,0,16.3884897746,16.3884237745,16.3883577744,16.3882917743,16.3882257742,16.3881597741,16.388093774,16.3880277739,16.3885751386,16.3885285025,16.3884818663,16.38843523,16.3883885937,16.3883419573,16.3882953209,16.3882486844,16.3882020479
41,16.3945751908,47.203265756,0,0,0,0,101,101,101,101,248,248,248,248,248,101,101,101,101,101,101,101,248,248,0,0,0,0,0,0,0,0,0,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,0,101,101,101,101,101,101,101,101,0,0,0,101,101,101,101,101,101,245,247,248,248,250,250,252,255,259,244,245,247,248,248,248,248,248,249,0,0,0,0,0,0,0,0,0,244,245,246,247,246,246,246,246,246,244,246,247,247,247,247,246,246,246,0,245,246,246,247,247,247,247,246,0,0,0,244,245,245,245,246,246,47.2032975361,47.2033293163,47.2033610964,47.2033928765,47.2034246566,47.2034564367,47.2034882167,47.2035199968,47.2035517768,47.2032657207,47.2032656853,47.20326565,47.2032656146,47.2032655791,47.2032655436,47.2032655081,47.2032654725,47.2032654369,0,0,0,0,0,0,0,0,0,47.2032207767,47.2031757975,47.2031308183,47.203085839,47.2030408598,47.2029958806,47.2029509013,47.2029059221,47.2028609429,47.2032339758,47.2032021956,47.2031704154,47.2031386351,47.2031068549,47.2030750746,47.2030432943,47.203011514,47.2029797336,0,47.2032658265,47.2032658616,47.2032658968,47.2032659319,47.203265967,47.203266002,47.203266037,47.2032660719,0,0,0,47.2033930761,47.2034249061,47.203456736,47.203488566,47.2035203959,47.2035522258,16.3946218963,16.3946686018,16.3947153074,16.394762013,16.3948087187,16.3948554245,16.3949021303,16.3949488361,16.394995542,16.3946411905,16.3947071902,16.3947731899,16.3948391896,16.3949051893,16.394971189,16.3950371887,16.3951031884,16.3951691881,0,0,0,0,0,0,0,0,0,16.3945751391,16.3945750873,16.3945750355,16.3945749838,16.394574932,16.3945748802,16.3945748285,16.3945747767,16.394574725,16.3945284854,16.3944817801,16.3944350748,16.3943883695,16.3943416643,16.3942949592,16.3942482541,16.3942015491,16.3941548441,0,16.3944431914,16.3943771917,16.394311192,16.3942451923,16.3941791926,16.3941131929,16.3940471932,16.3939811935,0,0,0,16.3943886614,16.394342029,16.3942953964,16.3942487638,16.3942021312,16.3941554985
40.5,16.3979772943,47.2053092023,0,0,0,0,0,0,0,0,0,259,259,259,259,0,259,259,259,259,264,264,264,264,0,259,259,259,264,264,264,264,264,0,259,259,259,259,259,259,264,264,0,0,0,0,0,248,248,248,248,0,248,248,248,248,248,248,248,248,0,248,248,248,248,248,248,248,248,0,0,0,0,0,244,245,245,246,0,245,246,246,248,250,252,254,255,0,245,246,246,247,249,251,253,255,0,244,246,246,246,246,245,246,246,0,0,0,0,0,245,246,246,246,0,246,247,247,247,248,248,251,255,0,246,247,247,247,247,249,249,248,0,0,0,0,0,47.2054998746,47.2055316532,47.2055634319,47.2055952105,0,47.2053091277,47.2053090904,47.205309053,47.2053090156,47.2053089782,47.2053089407,47.2053089031,47.2053088656,0,47.2052455393,47.2052137079,47.2051818764,47.2051500448,47.2051182133,47.2050863817,47.2050545501,47.2050227185,0,47.2052192438,47.2051742646,47.2051292854,47.2050843062,47.205039327,47.2049943478,47.2049493685,47.2049043893,0,0,0,0,0,47.2051185293,47.2050867504,47.2050549714,47.2050231925,0,47.2053092767,47.2053093138,47.2053093509,47.205309388,47.205309425,47.205309462,47.205309499,47.2053095359,0,47.2053728651,47.2054046965,47.2054365279,47.2054683592,47.2055001906,47.2055320219,47.2055638532,47.2055956844,0,0,0,0,0,16.3982575509,16.3983042605,16.3983509702,16.3983976799,0,16.3981092988,16.398175301,16.3982413032,16.3983073055,16.3983733077,16.3984393099,16.3985053121,16.3985713144,0,16.3980705582,16.39811719,16.3981638218,16.3982104535,16.3982570852,16.3983037168,16.3983503484,16.3983969799,0,16.397977185,16.3979771304,16.3979770757,16.3979770211,16.3979769664,16.3979769118,16.3979768572,16.3979768025,0,0,0,0,0,16.3976970397,16.3976503308,16.397603622,16.3975569132,0,16.3978452898,16.3977792876,16.3977132854,16.3976472831,16.3975812809,16.3975152787,16.3974492764,16.3973832742,0,16.3978840302,16.3978373981,16.3977907659,16.3977441337,16.3976975014,16.397650869,16.3976042366,16.3975576042
40,16.3986990029,47.2089881288,0,0,0,0,0,264,264,264,262,262,262,262,262,0,0,264,264,264,264,264,264,264,0,0,175,175,175,175,175,175,175,0,265,265,265,265,265,265,265,265,0,265,265,265,265,265,265,265,265,0,0,265,265,265,265,265,265,265,0,0,264,264,175,0,0,0,0,0,245,246,246,246,248,251,253,256,0,0,243,244,246,246,249,253,255,0,0,245,246,246,246,246,246,246,0,246,246,246,246,246,246,246,246,0,246,245,245,246,248,251,253,257,0,0,244,245,246,247,252,256,260,0,0,242,242,243,0,0,0,0,0,47.2090516857,47.2090834641,47.2091152425,47.2091470209,47.2091787992,47.2092105775,47.2092423559,47.2092741342,0,0,47.2089880157,47.2089879779,47.20898794,47.2089879022,47.2089878643,47.2089878263,47.2089877883,0,0,47.2088926336,47.2088608018,47.20882897,47.2087971382,47.2087653063,47.2087334745,47.2087016426,0,47.2088981704,47.2088531912,47.2088082121,47.2087632329,47.2087182537,47.2086732745,47.2086282953,47.2085833161,0,47.2089245718,47.2088927933,47.2088610148,47.2088292363,47.2087974577,47.2087656791,47.2087339005,47.2087021219,0,0,47.2089882416,47.2089882791,47.2089883166,47.208988354,47.2089883915,47.2089884288,47.2089884662,0,0,47.2090836239,47.2091154555,47.2091472871,0,0,0,0,0,16.3987924288,16.3988391419,16.398885855,16.3989325682,16.3989792814,16.3990259947,16.3990727081,16.3991194215,0,0,16.3988970233,16.39896303,16.3990290368,16.3990950436,16.3991610504,16.3992270572,16.399293064,0,0,16.3988389069,16.3988855415,16.3989321761,16.3989788105,16.3990254449,16.3990720793,16.3991187136,0,16.3986988923,16.3986988371,16.3986987818,16.3986987266,16.3986986713,16.3986986161,16.3986985608,16.3986985055,0,16.3986055771,16.3985588643,16.3985121516,16.3984654389,16.3984187263,16.3983720137,16.3983253012,16.3982785888,0,0,16.3985009825,16.3984349757,16.3983689689,16.3983029621,16.3982369553,16.3981709485,16.3981049417,0,0,16.3985590983,16.3985124633,16.3984658283,0,0,0,0
39.5,16.4013547534,47.2114910817,0,0,0,0,0,0,270,270,270,270,270,270,270,0,0,0,0,0,0,264,264,264,0,264,264,264,264,264,264,264,264,0,264,264,264,264,264,264,264,264,0,0,264,264,264,264,264,264,264,0,0,0,0,0,0,0,0,0,0,0,270,270,270,270,270,270,270,0,0,245,245,245,245,245,245,245,0,0,0,0,0,0,246,247,249,0,247,250,253,255,257,258,260,261,0,248,252,256,258,259,260,261,262,0,0,247,251,252,254,254,255,256,0,0,0,0,0,0,0,0,0,0,0,245,245,245,245,245,245,245,0,0,47.2115864137,47.211618191,47.2116499683,47.2116817456,47.2117135228,47.2117453,47.2117770772,0,0,0,0,0,0,47.2114908065,47.211490767,47.2114907275,0,47.2114274161,47.2113955833,47.2113637505,47.2113319176,47.2113000847,47.2112682518,47.2112364189,47.2112045859,0,47.2114011234,47.2113561442,47.2113111651,47.2112661859,47.2112212067,47.2111762276,47.2111312484,47.2110862693,0,0,47.2113957496,47.2113639721,47.2113321947,47.2113004172,47.2112686397,47.2112368622,47.2112050847,0,0,0,0,0,0,0,0,0,0,0,47.21158658,47.2116184127,47.2116502454,47.2116820781,47.2117139107,47.2117457434,47.211777576,0,0,16.4014949038,16.4015416207,16.4015883377,16.4016350547,16.4016817717,16.4017284889,16.4017752061,0,0,0,0,0,0,16.4018168227,16.4018828326,16.4019488425,0,16.401448024,16.4014946593,16.4015412945,16.4015879296,16.4016345647,16.4016811997,16.4017278346,16.4017744696,0,16.4013546384,16.4013545809,16.4013545234,16.4013544658,16.4013544083,16.4013543508,16.4013542933,16.4013542358,0,0,16.4012146035,16.401167887,16.4011211705,16.4010744541,16.4010277378,16.4009810215,16.4009343053,0,0,0,0,0,0,0,0,0,0,0,16.401214847,16.4011682114,16.4011215758,16.4010749401,16.4010283044,16.4009816686,16.4009350327
39,16.4050624558,47.2115342963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,266,266,266,266,266,0,266,266,266,266,266,266,266,266,0,266,266,266,266,266,266,266,266,0,0,0,0,0,0,0,0,0,0,0,265,265,265,265,265,265,265,0,265,265,265,265,265,265,265,265,0,0,0,0,0,0,0,0,0,0,0,0,250,257,264,267,270,273,0,246,249,258,261,264,267,271,272,0,245,247,249,255,264,267,269,271,0,0,0,0,0,0,0,0,0,0,0,244,244,244,245,245,244,244,0,244,244,245,245,245,245,244,244,0,0,0,0,0,0,0,0,0,0,0,0,47.2115341307,47.2115340892,47.2115340476,47.2115340061,47.2115339645,47.2115339228,0,47.2114706277,47.2114387933,47.211406959,47.2113751246,47.2113432902,47.2113114558,47.2112796214,47.2112477869,0,47.211444338,47.2113993588,47.2113543796,47.2113094005,47.2112644213,47.2112194422,47.211174463,47.2111294838,0,0,0,0,0,0,0,0,0,0,0,47.2115344201,47.2115344613,47.2115345024,47.2115345435,47.2115345846,47.2115346257,47.2115346667,0,47.2115979648,47.2116297991,47.2116616333,47.2116934675,47.2117253017,47.2117571358,47.21178897,47.2118208041,0,0,0,0,0,0,0,0,0,0,0,0,16.4053264956,16.4053925055,16.4054585154,16.4055245254,16.4055905353,16.4056565453,0,16.4051557221,16.4052023551,16.4052489881,16.4052956211,16.4053422539,16.4053888868,16.4054355196,16.4054821523,0,16.4050623345,16.4050622738,16.4050622132,16.4050621525,16.4050620919,16.4050620313,16.4050619706,16.40506191,0,0,0,0,0,0,0,0,0,0,0,16.4048644259,16.404798416,16.4047324061,16.4046663961,16.4046003862,16.4045343762,16.4044683663,0,16.4049691893,16.4049225559,16.4048759225,16.4048292891,16.4047826556,16.404736022,16.4046893884,16.4046427547
38.5,16.4061610314,47.2098861791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,264,264,264,121,121,121,121,0,264,264,121,121,121,121,121,121,0,264,264,264,121,121,121,121,121,0,0,0,0,264,264,264,264,264,0,264,264,264,101,101,101,101,101,264,264,101,101,101,101,101,266,266,0,0,0,0,0,0,0,0,0,0,243,244,244,245,244,245,245,245,0,244,244,247,248,246,245,245,245,0,243,244,244,245,245,245,245,245,0,0,0,0,241,241,243,244,244,0,243,244,244,244,244,244,244,244,243,244,244,244,244,244,244,244,246,0,0,0,0,0,0,0,0,0,0,47.2098860951,47.209886053,47.2098860109,47.2098859688,47.2098859267,47.2098858845,47.2098858422,47.2098857999,0,47.2098225095,47.2097906748,47.2097588399,47.2097270051,47.2096951703,47.2096633354,47.2096315005,47.2095996656,0,47.2097962207,47.2097512416,47.2097062624,47.2096612832,47.209616304,47.2095713249,47.2095263457,47.2094813665,0,0,0,0,47.2097273018,47.2096955263,47.2096637507,47.2096319752,47.2096001996,0,47.2098862629,47.2098863048,47.2098863466,47.2098863884,47.2098864301,47.2098864718,47.2098865135,47.2098865551,47.2099180138,47.2099498485,47.2099816832,47.2100135179,47.2100453526,47.2100771872,47.2101090218,47.2101408564,47.210172691,0,0,0,0,0,0,0,0,0,0,16.4062930472,16.4063590551,16.406425063,16.4064910709,16.4065570788,16.4066230867,16.4066890946,16.4067551025,0,16.4062542935,16.4063009245,16.4063475554,16.4063941862,16.406440817,16.4064874477,16.4065340784,16.406580709,0,16.4061609083,16.4061608467,16.4061607851,16.4061607236,16.406160662,16.4061606004,16.4061605389,16.4061604773,0,0,0,0,16.4059274413,16.4058807234,16.4058340056,16.4057872879,16.4057405702,0,16.4060290156,16.4059630077,16.4058969998,16.4058309919,16.405764984,16.4056989761,16.4056329682,16.4055669603,16.4061144003,16.4060677691,16.4060211379,16.4059745066,16.4059278752,16.4058812438,16.4058346124,16.4057879809,16.4057413493
