Stream_KM,Longitude,Latitude,TopoWest,TopoSouth,TopoEast,Veg0_EMERG,Veg1_NE,Veg2_NE,Veg3_NE,Veg4_NE,Veg5_NE,Veg6_NE,Veg7_NE,Veg8_NE,Veg9_NE,Veg1_E,Veg2_E,Veg3_E,Veg4_E,Veg5_E,Veg6_E,Veg7_E,Veg8_E,Veg9_E,Veg1_SE,Veg2_SE,Veg3_SE,Veg4_SE,Veg5_SE,Veg6_SE,Veg7_SE,Veg8_SE,Veg9_SE,Veg1_S,Veg2_S,Veg3_S,Veg4_S,Veg5_S,Veg6_S,Veg7_S,Veg8_S,Veg9_S,Veg1_SW,Veg2_SW,Veg3_SW,Veg4_SW,Veg5_SW,Veg6_SW,Veg7_SW,Veg8_SW,Veg9_SW,Veg1_W,Veg2_W,Veg3_W,Veg4_W,Veg5_W,Veg6_W,Veg7_W,Veg8_W,Veg9_W,Veg1_NW,Veg2_NW,Veg3_NW,Veg4_NW,Veg5_NW,Veg6_NW,Veg7_NW,Veg8_NW,Veg9_NW,ELEV_V1_NE,ELEV_V2_NE,ELEV_V3_NE,ELEV_V4_NE,ELEV_V5_NE,ELEV_V6_NE,ELEV_V7_NE,ELEV_V8_NE,ELEV_V9_NE,ELEV_V1_E,ELEV_V2_E,ELEV_V3_E,ELEV_V4_E,ELEV_V5_E,ELEV_V6_E,ELEV_V7_E,ELEV_V8_E,ELEV_V9_E,ELEV_V1_SE,ELEV_V2_SE,ELEV_V3_SE,ELEV_V4_SE,ELEV_V5_SE,ELEV_V6_SE,ELEV_V7_SE,ELEV_V8_SE,ELEV_V9_SE,ELEV_V1_S,ELEV_V2_S,ELEV_V3_S,ELEV_V4_S,ELEV_V5_S,ELEV_V6_S,ELEV_V7_S,ELEV_V8_S,ELEV_V9_S,ELEV_V1_SW,ELEV_V2_SW,ELEV_V3_SW,ELEV_V4_SW,ELEV_V5_SW,ELEV_V6_SW,ELEV_V7_SW,ELEV_V8_SW,ELEV_V9_SW,ELEV_V1_W,ELEV_V2_W,ELEV_V3_W,ELEV_V4_W,ELEV_V5_W,ELEV_V6_W,ELEV_V7_W,ELEV_V8_W,ELEV_V9_W,ELEV_V1_NW,ELEV_V2_NW,ELEV_V3_NW,ELEV_V4_NW,ELEV_V5_NW,ELEV_V6_NW,ELEV_V7_NW,ELEV_V8_NW,ELEV_V9_NW,LAT_V1_NE,LAT_V2_NE,LAT_V3_NE,LAT_V4_NE,LAT_V5_NE,LAT_V6_NE,LAT_V7_NE,LAT_V8_NE,LAT_V9_NE,LAT_V1_E,LAT_V2_E,LAT_V3_E,LAT_V4_E,LAT_V5_E,LAT_V6_E,LAT_V7_E,LAT_V8_E,LAT_V9_E,LAT_V1_SE,LAT_V2_SE,LAT_V3_SE,LAT_V4_SE,LAT_V5_SE,LAT_V6_SE,LAT_V7_SE,LAT_V8_SE,LAT_V9_SE,LAT_V1_S,LAT_V2_S,LAT_V3_S,LAT_V4_S,LAT_V5_S,LAT_V6_S,LAT_V7_S,LAT_V8_S,LAT_V9_S,LAT_V1_SW,LAT_V2_SW,LAT_V3_SW,LAT_V4_SW,LAT_V5_SW,LAT_V6_SW,LAT_V7_SW,LAT_V8_SW,LAT_V9_SW,LAT_V1_W,LAT_V2_W,LAT_V3_W,LAT_V4_W,LAT_V5_W,LAT_V6_W,LAT_V7_W,LAT_V8_W,LAT_V9_W,LAT_V1_NW,LAT_V2_NW,LAT_V3_NW,LAT_V4_NW,LAT_V5_NW,LAT_V6_NW,LAT_V7_NW,LAT_V8_NW,LAT_V9_NW,LON_V1_NE,LON_V2_NE,LON_V3_NE,LON_V4_NE,LON_V5_NE,LON_V6_NE,LON_V7_NE,LON_V8_NE,LON_V9_NE,LON_V1_E,LON_V2_E,LON_V3_E,LON_V4_E,LON_V5_E,LON_V6_E,LON_V7_E,LON_V8_E,LON_V9_E,LON_V1_SE,LON_V2_SE,LON_V3_SE,LON_V4_SE,LON_V5_SE,LON_V6_SE,LON_V7_SE,LON_V8_SE,LON_V9_SE,LON_V1_S,LON_V2_S,LON_V3_S,LON_V4_S,LON_V5_S,LON_V6_S,LON_V7_S,LON_V8_S,LON_V9_S,LON_V1_SW,LON_V2_SW,LON_V3_SW,LON_V4_SW,LON_V5_SW,LON_V6_SW,LON_V7_SW,LON_V8_SW,LON_V9_SW,LON_V1_W,LON_V2_W,LON_V3_W,LON_V4_W,LON_V5_W,LON_V6_W,LON_V7_W,LON_V8_W,LON_V9_W,LON_V1_NW,LON_V2_NW,LON_V3_NW,LON_V4_NW,LON_V5_NW,LON_V6_NW,LON_V7_NW,LON_V8_NW,LON_V9_NW
48,16.32822162,47.20056097,0,0,0,0,213,213,213,213,213,119,119,119,119,213,213,213,213,213,213,119,119,119,0,0,0,0,0,0,0,237,237,0,237,237,237,195,195,195,195,195,237,237,237,237,195,195,195,195,195,0,237,237,237,237,119,119,119,119,0,0,0,237,237,237,237,237,237,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,47.20059278,47.20062458,47.20065639,47.2006882,47.20072001,47.20075181,47.20078362,47.20081543,47.20084723,47.20056097,47.20056098,47.20056098,47.20056098,47.20056098,47.20056099,47.20056099,47.20056099,47.200561,0,0,0,0,0,0,0,47.20030655,47.20027474,0,47.20047101,47.20042603,47.20038105,47.20033607,47.20029109,47.20024612,47.20020114,47.20015616,47.20052916,47.20049736,47.20046555,47.20043374,47.20040193,47.20037013,47.20033832,47.20030651,47.2002747,0,47.20056096,47.20056096,47.20056096,47.20056096,47.20056095,47.20056095,47.20056095,47.20056094,0,0,0,47.20068818,47.20071999,47.20075179,47.20078359,47.20081539,47.2008472,16.32826828,16.32831494,16.32836161,16.32840827,16.32845493,16.3285016,16.32854826,16.32859492,16.32864159,16.32828761,16.32835361,16.3284196,16.3284856,16.3285516,16.32861759,16.32868359,16.32874959,16.32881558,0,0,0,0,0,0,0,16.32859497,16.32864164,0,16.32822162,16.32822163,16.32822163,16.32822164,16.32822164,16.32822165,16.32822165,16.32822165,16.32817495,16.32812829,16.32808163,16.32803496,16.3279883,16.32794164,16.32789497,16.32784831,16.32780165,0,16.32808962,16.32802363,16.32795763,16.32789163,16.32782564,16.32775964,16.32769364,16.32762765,0,0,0,16.32803494,16.32798827,16.3279416,16.32789493,16.32784826,16.32780159
47.5,16.33016933,47.19660253,0,0,0,0,237,237,237,119,119,119,119,119,119,237,237,237,237,237,237,237,237,237,0,0,0,0,0,237,237,237,119,0,237,237,237,119,119,119,119,119,237,237,237,119,119,119,119,119,119,237,237,237,237,119,119,119,119,119,0,0,237,237,237,237,237,237,119,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,47.19663433,47.19666614,47.19669795,47.19672975,47.19676156,47.19679337,47.19682517,47.19685698,47.19688878,47.19660253,47.19660253,47.19660253,47.19660253,47.19660254,47.19660254,47.19660254,47.19660254,47.19660254,0,0,0,0,0,47.1964117,47.1963799,47.1963481,47.19631629,0,47.19651257,47.19646759,47.19642261,47.19637763,47.19633265,47.19628767,47.19624269,47.19619771,47.19657072,47.19653891,47.19650711,47.1964753,47.19644349,47.19641169,47.19637988,47.19634807,47.19631627,47.19660253,47.19660252,47.19660252,47.19660252,47.19660252,47.19660252,47.19660251,47.19660251,47.19660251,0,0,47.19669794,47.19672974,47.19676155,47.19679335,47.19682515,47.19685696,47.19688876,16.33021599,16.33026265,16.33030932,16.33035598,16.33040264,16.3304493,16.33049596,16.33054262,16.33058928,16.33023532,16.33030132,16.33036731,16.3304333,16.33049929,16.33056528,16.33063127,16.33069726,16.33076326,0,0,0,0,0,16.33044932,16.33049599,16.33054265,16.33058931,0,16.33016934,16.33016934,16.33016934,16.33016935,16.33016935,16.33016935,16.33016935,16.33016936,16.33012267,16.33007601,16.33002935,16.32998269,16.32993603,16.32988937,16.32984271,16.32979604,16.32974938,16.33010334,16.33003735,16.32997136,16.32990537,16.32983937,16.32977338,16.32970739,16.3296414,16.32957541,0,0,16.33002934,16.32998267,16.32993601,16.32988934,16.32984268,16.32979601,16.32974935
47,16.33445279,47.19504937,0,0,0,0,0,237,237,237,237,237,119,119,119,237,237,237,237,237,237,0,0,237,0,237,237,237,237,237,0,0,237,0,0,0,0,213,213,119,119,119,0,213,213,119,119,119,119,119,119,213,213,119,119,119,119,119,119,119,0,213,213,213,213,213,213,213,237,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,0,47.19511298,47.19514478,47.19517659,47.19520839,47.1952402,47.195272,47.1953038,47.19533561,47.19504937,47.19504937,47.19504937,47.19504936,47.19504936,47.19504936,0,0,47.19504936,0,47.19498576,47.19495395,47.19492214,47.19489034,47.19485853,0,0,47.19476312,0,0,0,0,47.19482447,47.19477949,47.19473451,47.19468953,47.19464455,0,47.19498576,47.19495395,47.19492215,47.19489034,47.19485854,47.19482673,47.19479493,47.19476312,47.19504937,47.19504937,47.19504937,47.19504937,47.19504937,47.19504937,47.19504937,47.19504937,47.19504937,0,47.19511298,47.19514478,47.19517659,47.1952084,47.1952402,47.19527201,47.19530381,47.19533562,0,16.33454612,16.33459278,16.33463944,16.33468611,16.33473277,16.33477943,16.33482609,16.33487276,16.33451878,16.33458477,16.33465076,16.33471675,16.33478274,16.33484873,0,0,16.3350467,0,16.33454612,16.33459278,16.33463944,16.3346861,16.33473276,0,0,16.33487274,0,0,0,0,16.33445279,16.33445279,16.33445279,16.33445279,16.33445279,0,16.33435947,16.33431281,16.33426614,16.33421948,16.33417282,16.33412616,16.3340795,16.33403284,16.3343868,16.33432081,16.33425483,16.33418884,16.33412285,16.33405686,16.33399087,16.33392488,16.33385889,0,16.33435947,16.33431281,16.33426615,16.33421949,16.33417283,16.33412617,16.3340795,16.33403284
46.5,16.33769046,47.19333101,0,0,0,0,0,237,237,237,119,119,119,187,119,237,237,237,119,119,119,119,119,187,0,237,237,237,237,237,237,237,237,0,0,0,237,237,237,237,237,237,213,213,119,119,119,119,119,119,119,213,213,119,119,119,119,119,119,119,0,213,213,119,119,119,119,119,119,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,0,47.19339461,47.19342642,47.19345822,47.19349002,47.19352183,47.19355363,47.19358543,47.19361724,47.193331,47.193331,47.193331,47.193331,47.19333099,47.19333099,47.19333099,47.19333099,47.19333098,0,47.19326739,47.19323559,47.19320378,47.19317197,47.19314016,47.19310836,47.19307655,47.19304474,0,0,0,47.19315109,47.19310611,47.19306113,47.19301615,47.19297117,47.19292619,47.1932992,47.1932674,47.1932356,47.19320379,47.19317199,47.19314019,47.19310838,47.19307658,47.19304478,47.19333101,47.19333101,47.19333101,47.19333102,47.19333102,47.19333102,47.19333102,47.19333103,47.19333103,0,47.19339462,47.19342643,47.19345823,47.19349004,47.19352185,47.19355365,47.19358546,47.19361727,0,16.33778379,16.33783045,16.33787711,16.33792378,16.33797044,16.3380171,16.33806377,16.33811043,16.33775645,16.33782244,16.33788842,16.33795441,16.3380204,16.33808639,16.33815237,16.33821836,16.33828435,0,16.33778378,16.33783043,16.33787709,16.33792375,16.33797041,16.33801706,16.33806372,16.33811038,0,0,0,16.33769045,16.33769044,16.33769044,16.33769044,16.33769043,16.33769043,16.3376438,16.33759714,16.33755047,16.33750381,16.33745715,16.33741049,16.33736382,16.33731716,16.3372705,16.33762448,16.33755849,16.3374925,16.33742651,16.33736053,16.33729454,16.33722855,16.33716256,16.33709658,0,16.33759715,16.33755049,16.33750383,16.33745717,16.33741052,16.33736386,16.3373172,16.33727054
46,16.34114485,47.19031895,0,0,0,0,242,242,242,242,119,119,119,136,136,0,0,242,242,242,242,187,191,191,0,0,242,242,242,242,242,242,101,242,242,101,101,101,101,187,187,119,242,242,101,101,101,187,119,119,119,0,0,242,242,242,242,101,101,101,0,242,242,242,242,242,242,242,242,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,47.19035075,47.19038255,47.19041436,47.19044616,47.19047796,47.19050976,47.19054156,47.19057337,47.19060517,0,0,47.19031894,47.19031893,47.19031893,47.19031892,47.19031892,47.19031891,47.19031891,0,0,47.19022353,47.19019172,47.19015991,47.1901281,47.19009629,47.19006448,47.19003267,47.19027397,47.19022899,47.19018401,47.19013903,47.19009405,47.19004907,47.19000409,47.18995912,47.18991414,47.19028715,47.19025535,47.19022354,47.19019174,47.19015994,47.19012814,47.19009634,47.19006453,47.19003273,0,0,47.19031896,47.19031897,47.19031897,47.19031898,47.19031898,47.19031899,47.19031899,0,47.19038257,47.19041438,47.19044618,47.19047799,47.1905098,47.19054161,47.19057342,47.19060523,16.34119151,16.34123818,16.34128484,16.3413315,16.34137816,16.34142483,16.34147149,16.34151815,16.34156481,0,0,16.3413428,16.34140879,16.34147477,16.34154075,16.34160674,16.34167272,16.3417387,0,0,16.34128481,16.34133146,16.34137811,16.34142477,16.34147142,16.34151807,16.34156472,16.34114484,16.34114484,16.34114483,16.34114482,16.34114482,16.34114481,16.3411448,16.3411448,16.34114479,16.34109819,16.34105153,16.34100486,16.3409582,16.34091154,16.34086488,16.34081822,16.34077156,16.34072489,0,0,16.3409469,16.34088092,16.34081493,16.34074895,16.34068297,16.34061698,16.340551,0,16.34105155,16.34100489,16.34095824,16.34091159,16.34086493,16.34081828,16.34077163,16.34072497
45.5,16.34655456,47.18829331,0,0,0,0,242,242,242,242,119,119,119,119,119,242,242,242,242,242,242,242,119,119,0,0,242,242,242,0,0,242,242,0,242,242,101,101,187,119,119,119,242,242,101,101,101,119,119,119,119,242,242,101,101,101,101,101,101,101,0,0,242,242,242,242,242,242,0,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,47.18832511,47.18835691,47.18838871,47.18842051,47.18845231,47.18848411,47.18851591,47.1885477,47.1885795,47.1882933,47.18829329,47.18829328,47.18829328,47.18829327,47.18829326,47.18829325,47.18829324,47.18829324,0,0,47.18819787,47.18816606,47.18813425,0,0,47.18803882,47.18800701,0,47.18820335,47.18815837,47.18811339,47.18806841,47.18802343,47.18797845,47.18793347,47.18788849,47.18826151,47.18822971,47.18819791,47.18816611,47.18813431,47.18810251,47.18807071,47.18803891,47.18800711,47.18829331,47.18829332,47.18829333,47.18829334,47.18829334,47.18829335,47.18829336,47.18829337,47.18829337,0,0,47.18838874,47.18842055,47.18845236,47.18848417,47.18851598,47.18854779,0,16.34660122,16.34664789,16.34669455,16.34674121,16.34678788,16.34683454,16.3468812,16.34692787,16.34697453,16.34662054,16.34668652,16.3467525,16.34681848,16.34688446,16.34695044,16.34701643,16.34708241,16.34714839,0,0,16.3466945,16.34674115,16.3467878,0,0,16.34692774,16.34697439,0,16.34655454,16.34655452,16.34655451,16.3465545,16.34655449,16.34655448,16.34655447,16.34655446,16.34650789,16.34646123,16.34641457,16.3463679,16.34632124,16.34627458,16.34622791,16.34618125,16.34613459,16.34648858,16.3464226,16.34635661,16.34629063,16.34622465,16.34615867,16.34609269,16.34602671,16.34596073,0,0,16.34641461,16.34636797,16.34632132,16.34627467,16.34622802,16.34618137,0
45,16.35185362,47.18849915,0,0,0,0,0,248,248,248,248,248,248,248,248,0,248,248,248,248,119,119,119,119,248,248,119,119,119,119,119,119,119,248,248,119,119,119,119,119,119,119,0,248,248,248,248,248,248,119,119,0,0,248,248,248,248,248,248,119,248,248,248,119,119,119,119,119,119,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,0,47.18856274,47.18859454,47.18862634,47.18865813,47.18868993,47.18872173,47.18875353,47.18878532,0,47.18849912,47.18849911,47.1884991,47.18849909,47.18849908,47.18849907,47.18849906,47.18849905,47.18846733,47.18843552,47.18840371,47.18837189,47.18834008,47.18830827,47.18827646,47.18824464,47.18821283,47.18845417,47.18840919,47.18836421,47.18831923,47.18827425,47.18822927,47.18818429,47.18813931,47.18809433,0,47.18843555,47.18840375,47.18837195,47.18834016,47.18830836,47.18827656,47.18824476,47.18821297,0,0,47.18849918,47.18849919,47.1884992,47.18849921,47.18849922,47.18849923,47.18849924,47.18853096,47.18856277,47.18859458,47.1886264,47.18865821,47.18869002,47.18872183,47.18875365,47.18878546,0,16.35194695,16.35199362,16.35204029,16.35208696,16.35213362,16.35218029,16.35222696,16.35227363,0,16.35198558,16.35205156,16.35211755,16.35218353,16.35224951,16.35231549,16.35238147,16.35244745,16.35190027,16.35194691,16.35199355,16.3520402,16.35208684,16.35213349,16.35218013,16.35222678,16.35227342,16.35185361,16.35185359,16.35185357,16.35185356,16.35185354,16.35185353,16.35185351,16.3518535,16.35185348,0,16.35176029,16.35171362,16.35166695,16.35162029,16.35157362,16.35152695,16.35148029,16.35143362,0,0,16.35165568,16.35158969,16.35152371,16.35145773,16.35139175,16.35132577,16.35125979,16.35180698,16.35176033,16.35171369,16.35166704,16.3516204,16.35157375,16.35152711,16.35148046,16.35143381
44.5,16.35793334,47.18985563,0,0,0,0,0,0,237,237,237,237,237,213,119,0,237,237,237,0,0,0,0,237,237,237,213,213,119,119,119,119,119,237,213,213,119,119,119,119,119,119,0,0,0,213,213,213,213,213,119,0,237,237,237,237,237,237,237,237,237,237,237,237,237,237,119,119,119,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,0,0,47.18995101,47.18998281,47.1900146,47.1900464,47.19007819,47.19010999,47.19014178,0,47.1898556,47.18985558,47.18985557,0,0,0,0,47.1898555,47.18982381,47.189792,47.18976018,47.18972837,47.18969655,47.18966473,47.18963292,47.1896011,47.18956929,47.18981065,47.18976567,47.18972069,47.18967571,47.18963073,47.18958575,47.18954077,47.18949579,47.18945081,0,0,0,47.18972845,47.18969665,47.18966485,47.18963306,47.18960126,47.18956947,0,47.18985565,47.18985567,47.18985568,47.1898557,47.18985571,47.18985572,47.18985574,47.18985575,47.18988744,47.18991926,47.18995107,47.18998289,47.1900147,47.19004652,47.19007833,47.19011015,47.19014196,0,0,16.35807335,16.35812003,16.3581667,16.35821337,16.35826004,16.35830671,16.35835339,0,16.3580653,16.35813129,16.35819727,0,0,0,0,16.35852719,16.35797998,16.35802662,16.35807326,16.35811991,16.35816655,16.35821319,16.35825983,16.35830647,16.35835312,16.35793332,16.3579333,16.35793328,16.35793325,16.35793323,16.35793321,16.35793319,16.35793317,16.35793315,0,0,0,16.35774665,16.35769998,16.35765331,16.35760664,16.35755996,16.35751329,0,16.35780137,16.35773539,16.3576694,16.35760342,16.35753744,16.35747146,16.35740547,16.35733949,16.35788669,16.35784005,16.35779341,16.35774677,16.35770012,16.35765348,16.35760684,16.3575602,16.35751355
44,16.36313735,47.19054985,0,0,0,0,0,0,0,234,234,234,0,0,0,0,113,113,119,119,119,119,119,119,113,113,119,119,119,119,119,119,119,113,113,119,119,119,119,119,119,119,0,0,113,113,113,113,113,119,119,234,234,234,234,234,234,234,234,234,234,234,234,234,234,119,119,119,119,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,0,0,0,47.19067702,47.19070881,47.1907406,0,0,0,0,47.19054981,47.19054979,47.19054978,47.19054976,47.19054974,47.19054973,47.19054971,47.19054969,47.19051803,47.19048621,47.19045439,47.19042258,47.19039076,47.19035894,47.19032712,47.19029531,47.19026349,47.19050487,47.19045989,47.19041491,47.19036993,47.19032495,47.19027997,47.19023499,47.19019001,47.19014503,0,0,47.19045447,47.19042267,47.19039088,47.19035909,47.19032729,47.1902955,47.19026371,47.19054986,47.19054988,47.1905499,47.19054991,47.19054993,47.19054995,47.19054997,47.19054998,47.19055,47.19058166,47.19061348,47.1906453,47.19067712,47.19070893,47.19074075,47.19077257,47.19080438,47.1908362,0,0,0,16.36332405,16.36337073,16.3634174,0,0,0,0,16.36326932,16.3633353,16.36340128,16.36346727,16.36353325,16.36359924,16.36366522,16.3637312,16.36318399,16.36323063,16.36327727,16.36332391,16.36337055,16.36341719,16.36346383,16.36351047,16.36355711,16.36313732,16.3631373,16.36313727,16.36313725,16.36313722,16.3631372,16.36313717,16.36313715,16.36313712,0,0,16.36299732,16.36295065,16.36290397,16.3628573,16.36281062,16.36276395,16.36271727,16.36307136,16.36300538,16.3629394,16.36287341,16.36280743,16.36274144,16.36267546,16.36260948,16.36254349,16.36309071,16.36304407,16.36299743,16.36295079,16.36290415,16.36285751,16.36281087,16.36276423,16.36271759
43.5,16.36693438,47.19369937,0,0,0,0,0,0,115,115,115,115,115,115,119,0,113,113,113,113,187,119,119,119,113,113,113,187,119,119,119,119,119,113,113,113,113,187,187,119,119,119,0,0,0,0,115,115,115,115,115,115,115,119,119,119,119,119,119,119,115,119,119,119,119,119,119,119,119,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,0,0,47.19379474,47.19382654,47.19385833,47.19389012,47.19392191,47.1939537,47.19398549,0,47.19369933,47.19369931,47.19369929,47.19369927,47.19369925,47.19369923,47.19369921,47.19369919,47.19366755,47.19363573,47.19360391,47.19357209,47.19354028,47.19350846,47.19347664,47.19344482,47.193413,47.19365439,47.19360941,47.19356443,47.19351945,47.19347447,47.19342949,47.19338451,47.19333954,47.19329456,0,0,0,0,47.19354041,47.19350862,47.19347683,47.19344504,47.19341325,47.19369939,47.19369941,47.19369943,47.19369945,47.19369947,47.19369949,47.1936995,47.19369952,47.19369954,47.19373119,47.19376301,47.19379483,47.19382665,47.19385846,47.19389028,47.1939221,47.19395392,47.19398574,0,0,16.36707442,16.3671211,16.36716778,16.36721446,16.36726115,16.36730783,16.36735451,0,16.36706636,16.36713234,16.36719833,16.36726432,16.36733031,16.3673963,16.36746228,16.36752827,16.36698102,16.36702766,16.3670743,16.36712094,16.36716758,16.36721422,16.36726086,16.3673075,16.36735414,16.36693435,16.36693432,16.36693429,16.36693427,16.36693424,16.36693421,16.36693418,16.36693415,16.36693412,0,0,0,0,16.36670098,16.3666543,16.36660762,16.36656094,16.36651426,16.36686839,16.3668024,16.36673642,16.36667043,16.36660444,16.36653845,16.36647246,16.36640648,16.36634049,16.36688774,16.3668411,16.36679446,16.36674782,16.36670118,16.36665454,16.3666079,16.36656126,16.36651461
43,16.37230845,47.19622874,0,0,0,0,0,0,0,213,213,213,234,234,234,213,213,213,119,119,119,119,119,119,213,213,119,119,119,119,119,119,119,0,213,213,213,119,119,119,119,119,0,0,0,0,237,237,237,237,237,213,213,213,213,119,119,119,119,119,213,213,213,213,119,119,119,119,119,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,0,0,0,47.1963559,47.19638769,47.19641948,47.19645127,47.19648306,47.19651484,47.19622872,47.1962287,47.19622867,47.19622865,47.19622863,47.19622861,47.19622858,47.19622856,47.19622854,47.19619692,47.1961651,47.19613328,47.19610146,47.19606964,47.19603782,47.19600599,47.19597417,47.19594235,0,47.19613878,47.1960938,47.19604882,47.19600385,47.19595887,47.19591389,47.19586891,47.19582393,0,0,0,0,47.1960698,47.19603801,47.19600622,47.19597443,47.19594264,47.19622876,47.19622879,47.19622881,47.19622883,47.19622885,47.19622888,47.1962289,47.19622892,47.19622894,47.19626056,47.19629238,47.19632421,47.19635603,47.19638785,47.19641967,47.19645149,47.19648331,47.19651513,0,0,0,16.37249519,16.37254188,16.37258856,16.37263525,16.37268194,16.37272862,16.37237444,16.37244043,16.37250642,16.37257241,16.3726384,16.37270439,16.37277038,16.37283637,16.37290236,16.37235508,16.37240172,16.37244836,16.372495,16.37254164,16.37258828,16.37263492,16.37268156,16.3727282,0,16.37230838,16.37230835,16.37230831,16.37230828,16.37230825,16.37230821,16.37230818,16.37230815,0,0,0,0,16.37207502,16.37202833,16.37198165,16.37193496,16.37188827,16.37224245,16.37217646,16.37211047,16.37204448,16.37197849,16.3719125,16.37184651,16.37178052,16.37171453,16.37226181,16.37221517,16.37216853,16.37212189,16.37207525,16.37202861,16.37198197,16.37193533,16.37188869
